obs close
2002/12/18 5037.960000000000
2002/12/25 5036.590000000000
2003/01/01 5146.000000000000
2003/01/08 5124.190000000000
2003/01/15 5171.450000000000
2003/01/22 4962.980000000000
2003/01/29 4865.960000000000
2003/02/05 4807.860000000000
2003/02/12 4649.710000000000
2003/02/19 4763.450000000000
2003/02/26 4653.980000000000
2003/03/05 4673.750000000000
2003/03/12 4486.700000000000
2003/03/19 4845.370000000000
2003/03/26 4843.980000000000
2003/04/02 4897.970000000000
2003/04/09 4870.570000000000
2003/04/16 4932.600000000000
2003/04/23 5135.120000000000
2003/04/30 5131.560000000000
2003/05/07 5226.700000000000
2003/05/14 5279.470000000000
2003/05/21 5223.220000000000
2003/05/28 5377.730000000000
2003/06/04 5558.420000000000
2003/06/11 5646.770000000000
2003/06/18 5706.060000000000
2003/06/25 5523.350000000000
2003/07/02 5590.550000000000
2003/07/09 5617.170000000000
2003/07/16 5552.510000000000
2003/07/23 5538.620000000000
2003/07/30 5557.530000000000
2003/08/06 5460.910000000000
2003/08/13 5569.620000000000
2003/08/20 5645.140000000000
2003/08/27 5605.730000000000
2003/09/03 5759.800000000000
2003/09/10 5708.230000000000
2003/09/17 5787.090000000000
2003/09/24 5712.620000000000
2003/10/01 5768.320000000000
2003/10/08 5855.340000000000
2003/10/15 5935.610000000000
2003/10/22 5858.130000000000
2003/10/29 5952.390000000000
2003/11/05 5966.580000000000
2003/11/12 6018.940000000000
2003/11/19 5967.130000000000
2003/11/26 6068.770000000000
2003/12/03 6142.780000000000
2003/12/10 6108.650000000000
2003/12/17 6215.990000000000
2003/12/24 6332.450000000000
2003/12/31 6440.300000000000
2004/01/07 6525.300000000000
2004/01/14 6559.810000000000
2004/01/21 6658.320000000000
2004/01/28 6555.970000000000
2004/02/04 6526.100000000000
2004/02/11 6751.050000000000
2004/02/18 6719.140000000000
2004/02/25 6670.270000000000
2004/03/03 6718.330000000000
2004/03/10 6591.720000000000
2004/03/17 6567.720000000000
2004/03/24 6375.670000000000
2004/03/31 6599.060000000000
2004/04/07 6675.400000000000
2004/04/14 6551.170000000000
2004/04/21 6546.770000000000
2004/04/28 6500.210000000000
2004/05/05 6554.020000000000
2004/05/12 6311.140000000000
2004/05/19 6287.160000000000
2004/05/26 6435.140000000000
2004/06/02 6506.340000000000
2004/06/09 6525.520000000000
2004/06/16 6535.370000000000
2004/06/23 6602.340000000000
2004/06/30 6602.990000000000
2004/07/07 6518.710000000000
2004/07/14 6488.800000000000
2004/07/21 6390.210000000000
2004/07/28 6357.770000000000
2004/08/04 6385.060000000000
2004/08/11 6278.600000000000
2004/08/18 6386.730000000000
2004/08/25 6431.790000000000
2004/09/01 6469.860000000000
2004/09/08 6534.090000000000
2004/09/15 6546.320000000000
2004/09/22 6548.560000000000
2004/09/29 6560.680000000000
2004/10/06 6717.430000000000
2004/10/13 6556.530000000000
2004/10/20 6539.480000000000
2004/10/27 6665.870000000000
2004/11/03 6787.400000000000
2004/11/10 6891.220000000000
2004/11/17 7013.460000000000
2004/11/24 7016.350000000000
2004/12/01 7097.320000000000
2004/12/08 7029.970000000000
2004/12/15 7159.650000000000
2004/12/22 7190.140000000000
2004/12/29 7242.240000000000
2005/01/05 7055.210000000000
2005/01/12 7075.640000000000
2005/01/19 7059.270000000000
2005/01/26 7046.400000000000
2005/02/02 7169.390000000000
2005/02/09 7161.990000000000
2005/02/16 7306.760000000000
2005/02/23 7243.280000000000
2005/03/02 7343.140000000000
2005/03/09 7354.740000000000
2005/03/16 7264.470000000000
2005/03/23 7127.180000000000
2005/03/30 7158.500000000000
2005/04/06 7191.180000000000
2005/04/13 7133.990000000000
2005/04/20 6937.600000000000
2005/04/27 7010.210000000000
2005/05/04 7124.690000000000
2005/05/11 7079.860000000000
2005/05/18 7113.120000000000
2005/05/25 7129.240000000000
2005/06/01 7190.650000000000
2005/06/08 7180.570000000000
2005/06/15 7256.390000000000
2005/06/22 7320.090000000000
2005/06/29 7262.310000000000
2005/07/06 7251.870000000000
2005/07/13 7400.830000000000
2005/07/20 7453.410000000000
2005/07/27 7465.440000000000
2005/08/03 7566.540000000000
2005/08/10 7528.390000000000
2005/08/17 7461.770000000000
2005/08/24 7417.420000000000
2005/08/31 7496.090000000000
2005/09/07 7625.240000000000
2005/09/14 7577.290000000000
2005/09/21 7515.020000000000
2005/09/28 7575.100000000000
2005/10/05 7436.360000000000
2005/10/12 7322.740000000000
2005/10/19 7363.070000000000
2005/10/26 7334.770000000000
2005/11/02 7509.820000000000
2005/11/09 7500.990000000000
2005/11/16 7518.980000000000
2005/11/23 7743.340000000000
2005/11/30 7645.280000000000
2005/12/07 7731.280000000000
2005/12/14 7852.180000000000
2005/12/21 7806.750000000000
2005/12/28 7795.760000000000
2006/01/04 7962.940000000000
2006/01/11 8063.510000000000
2006/01/18 7953.010000000000
2006/01/25 7969.490000000000
2006/02/01 8112.220000000000
2006/02/08 7974.910000000000
2006/02/15 8019.760000000000
2006/02/22 8128.200000000000
2006/03/01 8130.630000000000
2006/03/08 8026.090000000000
2006/03/15 8236.690000000001
2006/03/22 8255.879999999999
2006/03/29 8249.379999999999
2006/04/05 8369.170000000000
2006/04/12 8220.549999999999
2006/04/19 8431.250000000000
2006/04/26 8429.860000000001
2006/05/03 8497.230000000000
2006/05/10 8631.590000000000
2006/05/17 8199.379999999999
2006/05/24 8062.930000000000
2006/05/31 8189.110000000000
2006/06/07 8037.060000000000
2006/06/14 7780.330000000000
2006/06/21 7953.460000000000
2006/06/28 7929.700000000000
2006/07/05 8163.940000000000
2006/07/12 8113.180000000000
2006/07/19 8076.650000000000
2006/07/26 8164.260000000000
